Pedigree,Individual,PITTagNum,DateSampled,LengthFork1,GenSex,Gender,FieldID1Type,FieldID1,BiosamplesID,Disposition1,FinClipStatus,Weight,RearType,ReturnLocation,UTMEast,UTMNorth,UTMZone,CWTNum,Marks,SnoutBag,CommentsGeneral,pCoastal,pRedband,lineage
OmyPAHS14C,OmyPAHS14C_2714,3DD.0077399275,9/5/2014,120,M,U,Cell#,62714,14-62803,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.055,0.945,redband
OmyPAHS14C,OmyPAHS14C_2715,3DD.0077397C8D,9/5/2014,155,F,U,Cell#,62715,14-62804,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.006,0.994,redband
OmyPAHS14C,OmyPAHS14C_2716,3DD.007739B37F,9/5/2014,118,F,U,Cell#,62716,14-62805,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14C,OmyPAHS14C_2717,3DD.00773A4613,9/5/2014,86,M,U,Cell#,62717,14-62806,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.039,0.961,redband
OmyPAHS14C,OmyPAHS14C_2718,3DD.0077397E20,9/5/2014,90,F,U,Cell#,62718,14-62807,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.996,0.004,coastal
OmyPAHS14C,OmyPAHS14C_2719,3DD.007738FEEC,9/5/2014,186,F,U,Cell#,62719,14-62808,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.351,0.649,introgressed
OmyPAHS14C,OmyPAHS14C_2720,3DD.007739E918,9/5/2014,159,F,U,Cell#,62720,14-62809,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.042,0.958,redband
OmyPAHS14C,OmyPAHS14C_2721,3DD.0077395E15,9/5/2014,142,F,U,Cell#,62721,14-62810,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.007,0.993,redband
OmyPAHS14C,OmyPAHS14C_2722,3DD.007738C2D3,9/5/2014,157,F,U,Cell#,62722,14-62811,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.355,0.645,introgressed
OmyPAHS14C,OmyPAHS14C_2723,3DD.0077393857,9/5/2014,180,F,U,Cell#,62723,14-62812,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.299,0.701,introgressed
OmyPAHS14C,OmyPAHS14C_2724,3DD.007739A992,9/5/2014,184,F,U,Cell#,62724,14-62813,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.006,0.994,redband
OmyPAHS14C,OmyPAHS14C_2725,3DD.0077396558,9/6/2014,104,M,U,Cell#,62725,14-62814,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.995,0.005,coastal
OmyPAHS14C,OmyPAHS14C_2726,3DD.00773940FC,9/6/2014,136,M,U,Cell#,62726,14-62815,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.025,0.975,redband
OmyPAHS14C,OmyPAHS14C_2727,3DD.00773979DA,9/6/2014,148,F,U,Cell#,62727,14-62816,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.164,0.836,redband
OmyPAHS14C,OmyPAHS14C_2728,3DD.0077397752,9/6/2014,90,F,U,Cell#,62728,14-62817,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.02,0.98,redband
OmyPAHS14C,OmyPAHS14C_2729,3DD.007739A322,9/6/2014,171,F,U,Cell#,62729,14-62818,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.221,0.779,redband
OmyPAHS14C,OmyPAHS14C_2730,3DD.0077395D89,9/6/2014,156,M,U,Cell#,62730,14-62819,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.117,0.883,redband
OmyPAHS14C,OmyPAHS14C_2731,3DD.00773983BD,9/6/2014,167,F,U,Cell#,62731,14-62820,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.04,0.96,redband
OmyPAHS14C,OmyPAHS14C_2732,3DD.007739C208,9/6/2014,162,M,U,Cell#,62732,14-62821,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.7,0.3,introgressed
OmyPAHS14C,OmyPAHS14C_2733,3DD.0077395621,9/6/2014,103,F,U,Cell#,62733,14-62822,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.534,0.466,introgressed
OmyPAHS14C,OmyPAHS14C_2734,3DD.007739B122,9/6/2014,155,M,U,Cell#,62734,14-62823,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.004,0.996,redband
OmyPAHS14C,OmyPAHS14C_2735,3DD.00773962DA,9/6/2014,161,M,U,Cell#,62735,14-62824,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.229,0.771,redband
OmyPAHS14C,OmyPAHS14C_2736,3DD.007739CBC6,9/6/2014,164,M,U,Cell#,62736,14-62825,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.989,0.011,coastal
OmyPAHS14C,OmyPAHS14C_2737,3DD.0077391A2D,9/6/2014,148,M,U,Cell#,62737,14-62826,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.009,0.991,redband
OmyPAHS14C,OmyPAHS14C_2738,3DD.0077391D00,9/7/2014,85,M,U,Cell#,62738,14-62827,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.991,0.009,coastal
OmyPAHS14C,OmyPAHS14C_2739,3DD.0077396044,9/7/2014,132,F,U,Cell#,62739,14-62828,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.006,0.994,redband
OmyPAHS14C,OmyPAHS14C_2740,3DD.0077397D4B,9/7/2014,163,M,U,Cell#,62740,14-62829,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.017,0.983,redband
OmyPAHS14C,OmyPAHS14C_2741,3DD.0077391220,9/7/2014,140,F,U,Cell#,62741,14-62830,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.658,0.342,introgressed
OmyPAHS14C,OmyPAHS14C_2742,3DD.0077396B20,9/7/2014,158,F,U,Cell#,62742,14-62831,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.008,0.992,redband
OmyPAHS14C,OmyPAHS14C_2743,3DD.007739876B,9/7/2014,158,M,U,Cell#,62743,14-62832,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.027,0.973,redband
OmyPAHS14C,OmyPAHS14C_2744,3DD.007739C509,9/7/2014,174,M,U,Cell#,62744,14-62833,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.994,0.006,coastal
OmyPAHS14C,OmyPAHS14C_2745,3DD.007739CB3E,9/8/2014,168,F,U,Cell#,62745,14-62834,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.007,0.993,redband
OmyPAHS14C,OmyPAHS14C_2746,3DD.0077392985,9/13/2014,149,F,U,Cell#,62746,14-62835,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.012,0.988,redband
OmyPAHS14C,OmyPAHS14C_2747,3DD.007738D679,9/13/2014,170,M,U,Cell#,62747,14-62836,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.138,0.862,redband
OmyPAHS14C,OmyPAHS14C_2748,3DD.007739E7D3,9/14/2014,146,M,U,Cell#,62748,14-62837,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.01,0.99,redband
OmyPAHS14C,OmyPAHS14C_2749,3DD.007739E96D,9/14/2014,103,M,U,Cell#,62749,14-62838,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.95,0.05,coastal
OmyPAHS14C,OmyPAHS14C_2750,3DD.007739BA5C,9/14/2014,181,M,U,Cell#,62750,14-62839,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.426,0.574,introgressed
OmyPAHS14C,OmyPAHS14C_2751,3DD.007739280F,9/15/2014,114,F,U,Cell#,62751,14-62840,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.902,0.098,coastal
OmyPAHS14C,OmyPAHS14C_2752,3DD.0077398FD2,9/15/2014,138,M,U,Cell#,62752,14-62841,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.185,0.815,redband
OmyPAHS14C,OmyPAHS14C_2753,3DD.007739704F,9/15/2014,185,M,U,Cell#,62753,14-62842,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.362,0.638,introgressed
OmyPAHS14C,OmyPAHS14C_2754,3DD.00773A6F03,9/15/2014,83,F,U,Cell#,62754,14-62843,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.011,0.989,redband
OmyPAHS14C,OmyPAHS14C_2755,3DD.007739C952,9/16/2014,165,F,U,Cell#,62755,14-62844,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.269,0.731,introgressed
OmyPAHS14C,OmyPAHS14C_2756,3DD.007739A81D,9/16/2014,167,M,U,Cell#,62756,14-62845,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.459,0.541,introgressed
OmyPAHS14C,OmyPAHS14C_2757,3DD.007738D71B,9/16/2014,162,M,U,Cell#,62757,14-62846,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.006,0.994,redband
OmyPAHS14C,OmyPAHS14C_2758,3DD.0077390D1F,9/16/2014,152,F,U,Cell#,62758,14-62847,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.017,0.983,redband
OmyPAHS14C,OmyPAHS14C_2759,3DD.007739A411,9/17/2014,176,F,U,Cell#,62759,14-62848,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.549,0.451,introgressed
OmyPAHS14C,OmyPAHS14C_2760,3DD.00773937FE,9/17/2014,193,F,U,Cell#,62760,14-62849,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.531,0.469,introgressed
OmyPAHS14C,OmyPAHS14C_2761,3DD.007739624D,9/18/2014,105,M,U,Cell#,62761,14-62850,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.261,0.739,introgressed
OmyPAHS14C,OmyPAHS14C_2762,3DD.0077396FAB,9/18/2014,82,M,U,Cell#,62762,14-62851,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.032,0.968,redband
OmyPAHS14C,OmyPAHS14C_2763,3DD.007739C081,9/18/2014,170,M,U,Cell#,62763,14-62852,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.168,0.832,redband
OmyPAHS14C,OmyPAHS14C_2764,3DD.007739A672,9/19/2014,93,F,U,Cell#,62764,14-62853,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.004,0.996,redband
OmyPAHS14C,OmyPAHS14C_2765,NA,9/22/2014,101,M,U,Cell#,62765,14-62854,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.976,0.024,coastal
OmyPAHS14C,OmyPAHS14C_2766,3DD.007739B2E5,9/27/2014,115,M,U,Cell#,62766,14-62855,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.992,0.008,coastal
OmyPAHS14C,OmyPAHS14C_2767,3DD.007739D238,9/30/2014,85,M,U,Cell#,62767,14-62856,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.007,0.993,redband
OmyPAHS14C,OmyPAHS14C_2768,3DD.0077399554,10/5/2014,103,M,U,Cell#,62768,14-62857,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.026,0.974,redband
OmyPAHS14C,OmyPAHS14C_2769,3DD.0077397D38,10/6/2014,163,F,U,Cell#,62769,14-62858,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.494,0.506,introgressed
OmyPAHS14C,OmyPAHS14C_2770,3DD.007739B9D1,10/6/2014,121,F,U,Cell#,62770,14-62859,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.031,0.969,redband
OmyPAHS14C,OmyPAHS14C_2771,3DD.00773955ED,10/6/2014,92,M,U,Cell#,62771,14-62860,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.005,0.995,redband
OmyPAHS14C,OmyPAHS14C_2772,3DD.007739B03B,10/6/2014,110,F,U,Cell#,62772,14-62861,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.075,0.925,redband
OmyPAHS14C,OmyPAHS14C_2773,3DD.007738B940,10/6/2014,92,F,U,Cell#,62773,14-62862,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.39,0.61,introgressed
OmyPAHS14C,OmyPAHS14C_2774,3DD.0077398F09,10/17/2014,90,F,U,Cell#,62774,14-62863,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.079,0.921,redband
OmyPAHS14C,OmyPAHS14C_2775,3DD.00773902B7,10/19/2014,106,F,U,Cell#,62775,14-62864,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.475,0.525,introgressed
OmyPAHS14C,OmyPAHS14C_2776,3DD.00773961DA,10/22/2014,102,F,U,Cell#,62776,14-62865,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.024,0.976,redband
OmyPAHS14C,OmyPAHS14C_2777,3DD.007739E02C,11/2/2014,93,F,U,Cell#,62777,14-62866,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.994,0.006,coastal
OmyPAHS14C,OmyPAHS14C_2778,3DD.00773984D7,11/2/2014,88,F,U,Cell#,62778,14-62867,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.258,0.742,introgressed
OmyPAHS14C,OmyPAHS14C_2779,3DD.007738C0B6,11/4/2014,80,F,U,Cell#,62779,14-62868,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.102,0.898,redband
OmyPAHS14C,OmyPAHS14C_2780,3DD.0077397AF8,11/6/2014,94,F,U,Cell#,62780,14-62869,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.151,0.849,redband
OmyPAHS14C,OmyPAHS14C_2781,3DD.007739E5E9,11/7/2014,82,F,U,Cell#,62781,14-62870,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.003,0.997,redband
OmyPAHS14C,OmyPAHS14C_2782,3DD.007739C13F,11/7/2014,105,F,U,Cell#,62782,14-62871,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.826,0.174,coastal
OmyPAHS14C,OmyPAHS14C_2783,3DD.007739B71A,11/8/2014,103,F,U,Cell#,62783,14-62872,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.69,0.31,introgressed
OmyPAHS14C,OmyPAHS14C_2784,3DD.0077395FD7,11/8/2014,118,F,U,Cell#,62784,14-62873,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.014,0.986,redband
OmyPAHS14C,OmyPAHS14C_2785,3DD.0077399F77,11/9/2014,192,F,U,Cell#,62785,14-62874,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.005,0.995,redband
OmyPAHS14C,OmyPAHS14C_2786,3DD.0077396F81,11/9/2014,90,M,U,Cell#,62786,14-62875,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.551,0.449,introgressed
OmyPAHS14C,OmyPAHS14C_2787,3DD.0077395645,11/9/2014,161,F,U,Cell#,62787,14-62876,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.059,0.941,redband
OmyPAHS14C,OmyPAHS14C_2788,3DD.0077397A57,11/10/2014,152,F,U,Cell#,62788,14-62877,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.882,0.118,coastal
OmyPAHS14C,OmyPAHS14C_2789,3DD.0077399F56,11/10/2014,155,F,U,Cell#,62789,14-62878,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.12,0.88,redband
OmyPAHS14C,OmyPAHS14C_2790,3DD.00773910DE,11/10/2014,185,M,U,Cell#,62790,14-62879,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.005,0.995,redband
OmyPAHS14C,OmyPAHS14C_2791,3DD.0077392995,11/11/2014,121,F,U,Cell#,62791,14-62880,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.476,0.524,introgressed
OmyPAHS14C,OmyPAHS14C_2792,3DD.007739E637,11/11/2014,165,M,U,Cell#,62792,14-62881,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.011,0.989,redband
OmyPAHS14C,OmyPAHS14C_2793,3DD.00773A7E23,11/11/2014,140,F,U,Cell#,62793,14-62882,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.352,0.648,introgressed
OmyPAHS14C,OmyPAHS14C_2794,3DD.0077399BF1,11/11/2014,113,M,U,Cell#,62794,14-62883,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.006,0.994,redband
OmyPAHS14C,OmyPAHS14C_2795,3DD.0077398403,11/11/2014,180,F,U,Cell#,62795,14-62884,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.448,0.552,introgressed
OmyPAHS14C,OmyPAHS14C_2796,3DD.007738DA1F,11/11/2014,214,F,U,Cell#,62796,14-62885,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.01,0.99,redband
OmyPAHS14C,OmyPAHS14C_2797,3DD.007738E59D,11/12/2014,196,M,U,Cell#,62797,14-62886,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.996,0.004,coastal
OmyPAHS14C,OmyPAHS14C_2798,3DD.007739DDAD,11/12/2014,240,F,U,Cell#,62798,14-62887,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.984,0.016,coastal
OmyPAHS14C,OmyPAHS14C_2800,3DD.007739C8CE,11/12/2014,128,F,U,Cell#,62800,14-62889,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.008,0.992,redband
OmyPAHS14C,OmyPAHS14C_2801,3DD.007738FFCF,11/12/2014,210,F,U,Cell#,62801,14-62890,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.925,0.075,coastal
OmyPAHS14C,OmyPAHS14C_2802,3DD.0077391BEB,11/12/2014,198,F,U,Cell#,62802,14-62891,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.008,0.992,redband
OmyPAHS14C,OmyPAHS14C_2803,3DD.007739D363,11/12/2014,185,F,U,Cell#,62803,14-62892,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.007,0.993,redband
OmyPAHS14C,OmyPAHS14C_2804,3DD.0077393851,11/12/2014,189,M,U,Cell#,62804,14-62893,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.01,0.99,redband
OmyPAHS14C,OmyPAHS14C_2805,3DD.0077399DC8,11/12/2014,192,F,U,Cell#,62805,14-62894,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.989,0.011,coastal
OmyPAHS14C,OmyPAHS14C_2806,3DD.0077399F29,11/12/2014,240,M,U,Cell#,62806,14-62895,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.544,0.456,introgressed
OmyPAHS14C,OmyPAHS14C_2807,3DD.007739DE79,11/12/2014,191,F,U,Cell#,62807,14-62896,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14C,OmyPAHS14C_2808,3DD.0077396AFF,11/12/2014,158,M,U,Cell#,62808,14-62898,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.081,0.919,redband
OmyPAHS14C,OmyPAHS14C_2809,3DD.007739E020,11/12/2014,141,F,U,Cell#,62809,14-62899,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.031,0.969,redband
OmyPAHS14C,OmyPAHS14C_2810,3DD.007739389C,11/12/2014,200,M,U,Cell#,62810,14-62900,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.937,0.063,coastal
OmyPAHS14C,OmyPAHS14C_2811,3DD.0077397B72,11/12/2014,189,M,U,Cell#,62811,14-62901,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.996,0.004,coastal
OmyPAHS14C,OmyPAHS14C_2812,3DD.007739D84C,11/12/2014,202,F,U,Cell#,62812,14-62902,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.959,0.041,coastal
OmyPAHS14C,OmyPAHS14C_2813,3DD.007739EC2A,11/12/2014,145,F,U,Cell#,62813,14-62903,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.119,0.881,redband
OmyPAHS14C,OmyPAHS14C_2814,3DD.007739E030,11/12/2014,152,F,U,Cell#,62814,14-62904,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.166,0.834,redband
OmyPAHS14C,OmyPAHS14C_2815,3DD.0077396CFF,11/12/2014,178,F,U,Cell#,62815,14-62905,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.215,0.785,redband
OmyPAHS14C,OmyPAHS14C_2816,3DD.007739619C,11/12/2014,242,F,U,Cell#,62816,14-62906,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.991,0.009,coastal
OmyPAHS14C,OmyPAHS14C_2817,3DD.0077390D5E,11/12/2014,160,F,U,Cell#,62817,14-62907,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.004,0.996,redband
OmyPAHS14C,OmyPAHS14C_2818,3DD.007738CE6C,11/12/2014,181,M,U,Cell#,62818,14-62908,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.509,0.491,introgressed
OmyPAHS14C,OmyPAHS14C_2819,3DD.0077397DF9,11/12/2014,198,F,U,Cell#,62819,14-62909,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.994,0.006,coastal
OmyPAHS14C,OmyPAHS14C_2820,3DD.0077395C4D,11/12/2014,108,M,U,Cell#,62820,14-62910,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.064,0.936,redband
OmyPAHS14C,OmyPAHS14C_2821,3DD.00773A395E,11/12/2014,168,F,U,Cell#,62821,14-62911,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.41,0.59,introgressed
OmyPAHS14C,OmyPAHS14C_2822,3DD.007739DFB3,11/12/2014,198,F,U,Cell#,62822,14-62912,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.992,0.008,coastal
OmyPAHS14C,OmyPAHS14C_2823,3DD.007739572C,11/12/2014,200,F,U,Cell#,62823,14-62913,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.871,0.129,coastal
OmyPAHS14C,OmyPAHS14C_2824,3DD.0077395BD0,11/12/2014,220,F,U,Cell#,62824,14-62914,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.996,0.004,coastal
OmyPAHS14C,OmyPAHS14C_2825,3DD.007739708E,11/12/2014,198,F,U,Cell#,62825,14-62915,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.009,0.991,redband
OmyPAHS14C,OmyPAHS14C_2826,3DD.007739DE81,11/12/2014,110,F,U,Cell#,62826,14-62916,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.997,0.003,coastal
OmyPAHS14C,OmyPAHS14C_2827,3DD.0077397C60,11/12/2014,139,F,U,Cell#,62827,14-62917,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.006,0.994,redband
OmyPAHS14C,OmyPAHS14C_2828,3DD.0077396531,11/12/2014,171,M,U,Cell#,62828,14-62918,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.042,0.958,redband
OmyPAHS14C,OmyPAHS14C_2829,3DD.00773941FD,11/12/2014,191,M,U,Cell#,62829,14-62919,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.188,0.812,redband
OmyPAHS14C,OmyPAHS14C_2830,3DD.007739D656,11/12/2014,179,F,U,Cell#,62830,14-62920,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.006,0.994,redband
OmyPAHS14C,OmyPAHS14C_2831,3DD.0077398EB7,11/12/2014,169,U,U,Cell#,62831,14-62921,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.025,0.975,redband
OmyPAHS14C,OmyPAHS14C_2832,3DD.00773997D3,11/12/2014,210,F,U,Cell#,62832,14-62922,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.97,0.03,coastal
OmyPAHS14C,OmyPAHS14C_2833,3DD.0077390E94,11/12/2014,151,F,U,Cell#,62833,14-62923,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14C,OmyPAHS14C_2834,3DD.00773995D7,11/12/2014,157,F,U,Cell#,62834,14-62924,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.004,0.996,redband
OmyPAHS14C,OmyPAHS14C_2835,3DD.007739677B,11/12/2014,172,M,U,Cell#,62835,14-62925,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.995,0.005,coastal
OmyPAHS14C,OmyPAHS14C_2836,3D9.1C2E03F1DF,11/12/2014,211,F,U,Cell#,62836,14-62926,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.772,0.228,coastal
OmyPAHS14C,OmyPAHS14C_2837,3D9.1C2E04B185,11/12/2014,250,F,U,Cell#,62837,14-62928,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.461,0.539,introgressed
OmyPAHS14C,OmyPAHS14C_2839,3D9.1C2E049537,11/12/2014,165,F,U,Cell#,62839,14-62930,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.032,0.968,redband
OmyPAHS14C,OmyPAHS14C_2840,3D9.1C2E04AE53,11/12/2014,226,F,U,Cell#,62840,14-62931,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.007,0.993,redband
OmyPAHS14C,OmyPAHS14C_2841,3D9.1C2E046918,11/12/2014,210,M,U,Cell#,62841,14-62932,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.043,0.957,redband
OmyPAHS14C,OmyPAHS14C_2842,3D9.1C2E03D255,11/12/2014,158,F,U,Cell#,62842,14-62933,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.756,0.244,coastal
OmyPAHS14C,OmyPAHS14C_2843,3D9.1C2E036375,11/12/2014,191,F,U,Cell#,62843,14-62934,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.985,0.015,coastal
OmyPAHS14C,OmyPAHS14C_2844,3D9.1C2E03C4FD,11/13/2014,158,M,U,Cell#,62844,14-62935,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.017,0.983,redband
OmyPAHS14C,OmyPAHS14C_2845,3D9.1C2E04CDC4,11/13/2014,200,F,U,Cell#,62845,14-62936,NA,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.106,0.894,redband
